suj	bloc	prob	SPEECH
83	2	5	au début je faisais la tâche et après j'ai pensé aux élections récentes en Ukraine et je me suis dit enfin je me suis demandé qui allait être élu et si ça allait changer quelque chose dans le pays et puis j'ais pensé à à une fille qui avait enfin qui a récemment fait un accident et je me suis dit comment ça se passe enfin si elle va bien maintenant ou pas et comment ça c'est passé exerça
83	2	6	j'ai continué à penser à cette fille et puis-je me suis dit que enfin qu'en Ukraine les gens quand ils conduisent enfin par exemple quand ils conduisent une voiture enquerra ils ne mettent jamais leur ceinture de sécurité enfin elle vu qu'elle était à moto je me suis dit elle a sûrement pas mis de casque de casque du coup enfin peut être ça aurait pu la sauver ou quoi Puis j'ai pensé enfin dernier voyage que j'ai fait en Ukraine il y a je pense qu'âtre années d'ici et c'était en fait ou j'étais enfin j'avais l'image en fait quand j'arrivais par ce que j'avais fait, c'était un voyage en en voiture et du coup j'avais l'image de enfin dans ma tête de quand j'arrivais en voiture et du coup je pensais ça Et puis enfin, c'est le dernier voyage que j'avais fait et je voulais vraiment partir en Ukraine quoi et maintenant je me demandais enfin pourquoi maintenant j'ai plus cette envie d'y aller et puis j'ai repense à mes grands-parents et puis et puis voila
83	2	7	je je me demandais si mon copain quand seau enfin quand il va maintenant venir me chercher est ce qu'il allait trouver l'endroit facilement ou pas Et s'il n'allait pas se garer n'importe comment n'importe ou comme d'habitude et puis et puis-je me suis que j'ai un peu faim et du coup j'ai pensé à enfin à la salade qu'il me reste dans mon sac et je vais la manger dans la voiture Et puis j'ai pensé à ce que ma mère allait préparer ce soir Et puis-je me suis dit que là comment on appelle ça le rond rouge qu'il était un peu que ça d'arrangeant un peu au cours de mes pensées quoi que je comment dire ? que par exemple quand je me demandais ce que ma mère elle allait préparer ce soir j'étais un peu d'arranger par par l'image
83	2	8	je me suis demandé il est quelle heure et puis-je me suis dit je me demandais combien de temps ça allait encore durer et puis-je me suis demandé si la personne qui va m'écouter est ce quelle va comprendre ce que je raconte ou pas et et c'est out je pense
84	1	1	Je ne pense pas beaucoup de choses et juste que des choses très ex
84	1	2	Je pense que c'est trop difficile de prononcer la R et comment je peux le dire mieux
84	1	3	Je pense si c'était bien la dernière réponse et ce que XXL dois faire maintenant
84	1	4	Pourquoi j'ai mal à la tête et et quoi j'ai oublié Il commence à faire froid
84	1	5	Si je peux lui demander combien de temps il me reste ici et après le bruit qu'elle a fait Si je peux lui demander combien de temps il me reste ici
84	1	6	Je me souviens d'un jeu avec une balle rouge et c'était tout
84	1	7	Est-ce qu'elle va me demander la carte d'étudiant ou pas Et après je pense à un vieux que qu'il y a dans ma classe
84	2	1	c'est qu'elle a dit qu'il y avait un autre exercice, mais non, c'est le même
84	2	2	J'ai pensé à que pourquoi c'est la même étude
84	2	3	Elle a dit que c'était sa faute qu'elle a oublié, mais ce n'est pas grave elle a oublié pas intéressant c'est normal
84	2	4	Qu'est-ce que ma copine fait maintenant et XXL il faut la rassurer
84	2	5	Je pense à un pote qu'était un collègue quittait avec moi à l'école des Français XXL qui était terrible et qu'est-ce qu'il fait maintenant
84	2	6	Je pense à une collègue du cours de français et après est ce que ma copine elle va retourner avant à Venezuela ou pas
84	2	7	J'ai beaucoup le temps d'encore pour étudier par ce que je vais étudier aujourd'hui dans le train
84	2	8	Est-ce que vous comprenez ce que je dis par ce que ça doit être très difficile et après est ce que la balle va plus lentement
85	1	1	donc au début j'ai pensé que voilà j'allais commencer l'expérience puis j'ai commencé à faire l'expérience et j'ai pensé qu'à ça à rien d'autre
85	1	2	donc d'abord j'ai pensé à au temps et au temps qui passe Et puis j'ai commencé à penser à de la nourriture une tomate voilà
85	1	3	d'abord j'ai pensé à un parc d'attraction bugs bonne ou je sais plus c'est quoi Et ensuite j'ai commencé à penser encore à de la nourriture comme si je mangeais dans ce parc et voilà
85	1	4	j'étais en train de me dire que c'est bizarre que je pense qu'à de la nourriture alors que j'ai mangé Et aussi qu'après j'ai pensé à de la polenta, c'est c'est une espèce de une espèce de semoule voilà
85	1	5	Bon d'abord je pensais à rien Et après je me suis remémore qu'est-ce que j'avais dit juste avant donc précédemment dans l'autre enfin avec la polenta
85	1	6	donc je me suis concentrée sur sur le rouge ensuite je me suis déconcentrée j'ai regardé à côté de moi et et puis je suis revenue et c'est tout
85	1	7	J'ai pensé à mon opération sur les dents de sagesses Et puis j'ai pensé au fait que je pense qu'à cause de ça j'ai beaucoup trop mal à la tête et j'ai des craquements et voilà et voilà après j'ai repensé à l'opération et ensuite c'est tout
85	2	1	Donc je me suis encore j'ai encore pensé à mes dents de sagesses et à j'ai réfléchi comment j'allais aborder mon la liste des amis exerça
85	2	2	j'ai commencé à réfléchir par rapport à mes craquements et le fait que ça doit être lié à ma ma choir et donc voilà ça m'énerve c'est t'ouït
85	2	3	J'étais en train de me dire que j'ai hâte que ça se termine que l'opération soit finie et que je puisse me reposer et ne plus entendre des bruits bizarres
85	2	4	donc d'abord j'ai vu que comme si la balle me disait que c'et une question de temps et puis enfin en bougeant vu qu'elle fait tout le temps la même chose Du coup ça m'a refait penser au temps et donc au fait que c'est une question de temps qu'après ça va enfin après ça va passer puis du coup après j'ai repensé à l'opération et puis voilà c'est tout
85	2	5	donc d'abord j'ai pensé à la notion de temps Ensuite j'ai repensé à mes examens pour l'IRM et tout ça et et donc j'ai repensé en gros aux anesthésies à l'opération cetera
85	2	6	d'abord j'ai pensé bizarrement à une girafe puis j'ai pensé à ce soir à ce que j'allais faire Ensuite j'ai pensé ce que j'allais dire avec ma copine Puis j'ai pensé à au fait d'arrêter de penser à du mauvais
85	2	7	donc d'abord j'ai pensé juste à me concentrer sur sur le rond ensuite j'ai repensé à parler avec ma copine puis j'ai pensé à mon ex Et après j'ai pensé à rien après je me suis reconcentrée
85	2	8	d'abord j'ai pensé à rien ensuite j'ai pensé au temps puis j'ai pensé à la belle et la bête un Disney je ne sais pas peut après j'ai repensé à mes craquements et après je me suis reconcentrée voilà
86	1	1	j'ai commencé par me dire que c'était plus que c'était peut-être plus facile quand pour cet exercice ci quand l'expérimentatrice était derrière moi alors que juste pour les exercices d'avant c'était beaucoup plus difficile en fait donc focus par ce qu'elle était là là pour le coup ça m'aidait par ce que du coup j'étais, j'étais un peu plus en mode je ne sais pas genre je me focalisais vraiment que là du coup mes idées partaient et j'étais moins concentrée du fait de m'en souvenir et puis à mince qu'est-ce que je me suis dit après oui après il y a eu une petite crasse sur l'écran qui m'a déconcentrée et et en plus et après il y a eu autre chose, mais du coup la me je me suis un peu paumée et puis ça a été interrompu voilà
86	1	2	je pensais au fait que c'était quand même beaucoup plus agréable cette tâche ci Et du coup ça m'a fait me dire qu'en fait j'étais peut être plus faite pour les tâches courtes que pour les tâches longues surtout que la tâche longue m'épuisait vraiment et comme j'ai passé une journée assez longue j'avais du mal
86	1	3	d'abord je me suis fixée sur le mouvement ensuite en fait ça m'a fait penser à la méditation du coup je me suis que j'avais hâte d'être ce soir dans mon lit pour pouvoir écouter une vidéo ASMA pour me détendre Et ensuite je me suis rappelé que non par ce que normalement le garçon que je vois est censé venir chez moi sauf que comme ces temps ci ce n'est pas trop ça je ne suis pas sûre qu'il va venir et du coup je me suis demandée de quoi ça allait être ma soirée soit un super chouette moment avec lui j'ai pensé aussi au fait qu'on n'allait pas pouvoir faire des choses par ce qu'on est tous les deux blessés que j'ai mon pied enfin voilà j'ai des béquilles et lui aussi il a fait un accident donc voilà et du coup je me demandais si on allait passer un bon moment ou si j'allais de nouveau pleurer super chouette
86	1	4	donc au début je c'est très bizarre je me suis répété plusieurs fois en même temps que je cliquais je me disais à rien genre donc je pense à rien ensuite du coup je me suis dit enfin non au début je pensais, je pensais à rien ensuite du coup ça cette pensée-là est venu ensuite je me suis dit à du coup je vais devoir dire que j'ai pensé à rien et du coup après je me disais que cette sensation de en fait se focaliser sur le fait de ne rien penser ça me faisait une sensation agréable et et voilà ensuite ça m'a fait sourire et ensuite je me suis dit que j'allais devoir dire que j'avais souris pour cette raison-là et je trouvais aussi assez marrant j'ai une migraine d'un coup ça me faisait une sensation je ne sais pas d'apaisement et un peu comme une comme dans l'enfance je sais puis c'est un peu bizarre ça m'a rappelé la chambre de chez mon grand
86	1	5	il y a une pensée très personnelle et on va dire sur le plan sexuel et maladies sexuellement transmissibles du coup je savais que je ne voulais pas parler de ça dans l'enregistrement du coup j'essayais absolument de chasser cette idée, mais du coup plus je voulais la chasser et plus mon esprit était accaparer par elle et impossible de penser à autre chose
86	1	6	j'ai commencé par me dire que j'avais envie de fleur et de romance que j'avais envie que que ça aille bien dans ma vie niveau sentimentalement et puis et puis ça m'a rappelé que j'avais encore enfin que je rue cette fois ci j'avais vraiment pensé trouver le bon et puisque en fait non et et et ensuite je me suis dit que je n'avais pas envie de parler de ça et ensuite je me suis dit non il va falloir que je redise ça et du coup y a le tout le file de ce que je viens de vous dire qui s'est refait dans ma tête pour que j'arrive à me rappeler en fait par ce que je veux faire l'exercice correctement et et ensuite du coup ça s'est bloqué comme pour ne pas partager et du coup je voyais juste la boule passer gauche droite et et là y a eu comme une sensation de fantôme dans comme le cercle était doublé en y avait une ombre du cercle qu'était en quinconce en fait avec le cercle qui existe et voilà c'est tout
86	1	7	J'ai commencé par me dire que c'était que ça devait quand même être plutôt marrant de devoir entendre comme ça les pensées des gens et et comment ça peut vagabonder d'un coup ou pas d'un coup Ensuite je me suis dit que les autres personnes avait aussi dues dire ça et je me suis dit que j'aimerais trop que j'aimerais vraiment pouvoir entendre comment les autres personnes décousent leurs pensées et ensuite ensuite j'ai eu un petit peu envie de de Peter et je savais que j'allais le du coup le dire par ce que je suis honnête Ensuite je me suis dit, c'est génial je suis vraiment quelqu'un d'honnête je me suis de mander si les autres personnes si elles avaient eu envie de Peter à ce moment-là est ce qu'elles elles l'auraient dit et du coup j'avais un sentiment de fierté d'avoir l'honnêteté de le dire Ensuite je trouvais ça bizarre mais marrant Et puis j'ai eu un stress de nouveau d'oublier ce que je devais dire et du coup j'ai forcé pour essayer de me rappeler ce que j'étais en train de souvenir juste avant par ce que c'est vraiment un gros problème chez moi et voilà ensuite y a de nouveau eu une phase de juste regarder la boule aller de gauche à droite et penser à rien d'autres et juste attendre avec impatience l'interruption
